,id,title,popularity,vote_average,vote_count,genres,cast,director,keywords,overview,tagline
4584,189711,love in the time of monsters,0.133619,5.0,2,Horror Comedy,Kane Hodder Doug Jones Gena Shaw Marissa Skell Michael McShane,Matt Jackson,,Two sisters travel to a cheesy tourist trap where they battle toxic monsters dressed in bigfoot costumes in order to save the ones they love.,
4585,19204,the beyond,8.022122,6.6,117,Horror,Catriona MacColl David Warbeck Cinzia Monreale Antoine Saint-John Veronica Lazar,Lucio Fulci,hotel experiment hell gore morgue,"A young woman inherits an old hotel in Louisiana where after a series of supernatural 'accidents', she learns that the building was built over one of the entrances to Hell.","The seven dreaded gateways to Hell are concealed in seven cursed places… And from the day the gates of Hell are opened, the dead will walk the earth."
4586,9029,what happens in vegas,38.100488,5.8,923,Comedy Romance,Ashton Kutcher Cameron Diaz Lake Bell Queen Latifah Treat Williams,Tom Vaughan,casino hotel roommate fictitious marriage romantic comedy,"During a wild vacation in Las Vegas, career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",Get Lucky
4587,18045,the dark hours,1.428483,5.5,22,Horror Science Fiction Thriller,Kate Greenhouse Aidan Devine Gordon Currie Iris Graham Dov Tiefenbach,Paul Fox,canada winter hostage olympic games cabin,"Dr. Samantha Goodman is a beautiful, young psychiatrist. Burnt out, she drives to the family’s winter cottage to spend time with her husband and sister. A relaxing weekend is jarringly interrupted when a terrifying and unexpected guest arrives. What follows is an extraordinary night of terror and evil mind games where escape is not an option.",
4588,11240,my beautiful laundrette,3.703005,6.6,51,Romance Drama Comedy,Gordon Warnecke Daniel Day-Lewis Roshan Seth Saeed Jaffrey Derrick Branche,Stephen Frears,london england gay immigration society british,"Omar, a homosexual Pakistani boy living in London with his alcoholic father, lifts a chunk of drug money from another Pakistani and, with his lover Johnny, decides to renovate a grungy laundrette.",
4589,43743,fabled,0.003352,0.0,0,Drama Mystery Thriller,,,independent film,"Joseph just broke up with his girlfriend and is not taking it very well. He thinks she is plotting against him with their mutual psychiatrist. His dog is missing and he suspects the people at work might be behind it. Then there is the unshakable guilt over his past. It just might all be bearable, somehow possible to live through, if it weren't for those damned 'monsters' that keep trying to kill him. Through an allegorical 'fable' that is told in parallel with Joseph's struggle, we are left to decide for ourselves in the end, who is the crow and who is the wolf., was someone out to get Joseph, was it a stroke of bad luck, or was it all in his head?",There once was a wolf named Lupold...
4590,157909,show me,0.2312969999999999,5.6,4,Drama Thriller,Michelle Nolden Katharine Isabelle Kett Turton Gabriel Hogan Allegra Fulton,Cassandra Nicolaou,kidnapping,"When two squeegee kids descend upon Sarah and her luxury sedan, the fuse is lit on a tense cat and mouse tale of captors and captives. Sarah is forced to continue her trip to an isolated cottage where the twisted trio bait and entice one another in a reckless search for truth.",
4591,10238,cries and whispers,11.347855,7.8,115,Drama,Harriet Andersson Ingrid Thulin Kari Sylwan Liv Ullmann Erland Josephson,Ingmar Bergman,sister sister relationship sweden dying and death,"When a woman dying of cancer in turn-of-the century Sweden is visited by her two sisters, long repressed feelings between the siblings rise to the surface.",A haunting and shattering film experience.
4592,3059,intolerance,3.232447,7.4,60,Drama,Lillian Gish Mae Marsh Robert Harron F.A. Turner Sam De Grasse,D.W. Griffith,usa naivety intolerance mill marriage,"The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.",The Cruel Hand of Intolerance
4593,15800,trekkies,2.77754,6.3,22,Documentary,Denise Crosby Barbara Adams Majel Barrett James Doohan DeForest Kelley,Roger Nygard,pop culture fan culture documentary science fiction space opera,A hilarious look at the universe's most fervent fans.,
4594,65203,the broadway melody,0.968865,5.0,19,Drama Music Romance,Charles King Anita Page Bessie Love Nacio Herb Brown Mary Doran,Harry Beaumont,musical singer pre-code wisecrack humor early sound film,"Harriet and Queenie Mahoney, a vaudeville act, come to Broadway, where their friend Eddie Kerns needs them for his number in one of Francis Zanfield's shows. Eddie was in love with Harriet, but when he meets Queenie, he falls in love to her, but she is courted by Jock Warriner, a member of the New Yorker high society. It takes a while till Queenie recognizes, that she is for Jock nothing more than a toy, and it also takes a while till Harriet recognizes, that Eddie is in love with Queenie",The pulsating drama of Broadway's bared heart speaks and sings with a voice to stir your soul!
4595,764,the evil dead,35.037625,7.3,894,Horror,Bruce Campbell Ellen Sandweiss Richard DeManincor Betsy Baker Theresa Tilly,Sam Raimi,falsely accused beheading audio tape log cabin chain saw,"When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.",The Ultimate Experience In Grueling Terror
4596,103620,maniac,19.331884,6.0,316,Horror,Elijah Wood America Olivo Nora Arnezeder Zoe Aggeliki Jan Broberg,Franck Khalfoun,prostitute mannequin remake murder gore,"As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface.",I Warned You Not to Go Out Tonight.
4597,319069,censored voices,0.59458,5.1,8,History Documentary,Amos Oz,Mor Loushy,woman director,"The 1967 'Six-Day' war ended with Israel's decisive victory; conquering Jerusalem, Gaza, Sinai and the West Bank. It is a war portrayed, to this day, as a righteous undertaking - a radiant emblem of Jewish pride. One week after the war, a group of young kibbutzniks, led by renowned author Amos Oz, recorded intimate conversations with soldiers returning from the battlefield. The recording revealed an honest look at the moment Israel turned from David to Goliath. The Israeli army censored the recordings, allowing the kibbutzniks to publish only a fragment of the conversations. 'Censored Voices' reveals the original recordings for the first time.","The Six-Day War, Uncut."
4598,14278,murderball,1.085909,6.9,23,Documentary,Joe Bishop Keith Cavill Andy Cohn Scott Hogsett Christopher Igoe,Henry Alex Rubin,paralympics wheelchair sport rugby,"Quadriplegics, who play full-contact rugby in wheelchairs, overcome unimaginable obstacles to compete in the Paralympic Games in Athens, Greece.",
4599,25678,american ninja 2: the confrontation,5.061107,4.9,49,Action Adventure Drama,Michael Dudikoff Steve James Larry Poindexter Gary Conway Jeff Celentano,Sam Firstenberg,marine corps army ninja,"On a remote Caribbean island, Army Ranger Joe Armstrong saves an old friend from the clutches of ""The Lion"", an evil super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors.",
4600,79161,51 birch street,0.049921,6.8,6,Documentary,Carol Block Doug Block Ellen Block,Doug Block,,"Documentary filmmaker Doug Block had every reason to believe his parents' 54-year marriage was a good one. But when his mother dies unexpectedly and his father swiftly marries his former secretary, he discovers two parents who are far more complex and troubled than he ever imagined. 51 Birch Street is a riveting personal documentary that explores a universal human question: how much about your parents do you really want to know?",Do you really want to know your parents?
4601,371690,rotor dr1,0.249561,4.7,3,Science Fiction Family,Christian Kapper Natalie Welch Tom E. Nicholson Steve Moses Patrick Casteel,Chad Kapper,,"In a post-apocalyptic world where half the population is dead or missing and the sky is full of autonomous drones, a 16-year-old boy named Kitch sets out to find his father, joined by DR1, his drone companion.",
4602,389,12 angry men,59.259204,8.2,2078,Drama,Henry Fonda Martin Balsam John Fiedler Lee J. Cobb E.G. Marshall,Sidney Lumet,judge jurors sultriness death penalty father murder,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",Life is in their hands. Death is on their minds.
4603,52032,my dog tulip,1.170257,7.6,9,Animation Comedy Drama,Christopher Plummer Lynn Redgrave Isabella Rossellini Peter Gerety Brian Murray,Paul Fierlinger,human animal relationship dog german shepherd woman director,The story of a man who rescues a German shepherd and how the two become fast friends.,"Sometimes, love really is a bitch."
4604,3078,it happened one night,11.871424,7.7,275,Comedy Romance,Clark Gable Claudette Colbert Walter Connolly Roscoe Karns Jameson Thomas,Frank Capra,miami reference to the big bad wolf reporter,"Ellie Andrews has just tied the knot with society aviator King Westley when she is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter Peter Warne. Actually, Warne doesn't give her any choice: either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what he wants... a really juicy newspaper story!",TOGETHER... for the first time
4605,38810,dogtooth,28.858238,6.9,332,Drama,Hristos Passalis Angeliki Papoulia Mary Tsoni Christos Stergioglou Michele Valley,Yorgos Lanthimos,male nudity female nudity hostage paranoia dysfunctional family,"Three teenagers are confined to an isolated country estate that could very well be on another planet. The trio spend their days listening to endless homemade tapes that teach them a whole new vocabulary. Any word that comes from beyond their family abode is instantly assigned a new meaning. Hence 'the sea' refers to a large armchair and 'zombies' are little yellow flowers. Having invented a brother whom they claim to have ostracized for his disobedience, the uber-controlling parents terrorize their offspring into submission.",The cat is the most feared animal there is!
4606,21525,tupac: resurrection,1.314576,8.0,26,Music Documentary,Tupac Amaru Shakur,Lauren Lazin,rap music hip-hop blunt woman director,"Home movies, photographs, and recited poetry illustrate the life of Tupac Shakur, one of the most beloved, revolutionary, and volatile hip-hop MCs of all time.",In his own words
4607,55123,tumbleweeds,1.505703,6.2,11,Comedy Drama,Janet McTeer Kimberly J. Brown Jennifer Paige,Gavin O'Connor,independent film,"A woman constantly runs from town to town with her 12 year old daughter to escape failed relationships. The film opens with one escape and the shift into a new start in San Diego. There Mom takes up with a controlling trucker and fights with her weirdo boss. Meanwhile, the daughter, used to making the constant shifts, finds a fit at school including getting chosen for a play lead.",They ran away from everything but each other.
4608,11980,the prophecy,11.818333,6.4,138,Fantasy Horror Thriller,Christopher Walken Elias Koteas Virginia Madsen Eric Stoltz Adam Goldberg,Gregory Widen,angel archangel gabriel menschheit,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.","On ancient ground, at the edge of the world, an evil born in heaven is about to be unleashed on earth."
4609,11956,when the cat's away,1.410387,6.1,16,Comedy,Garance Clavel Zinedine Soualem Ren\u00e9e Le Calm Olivier Py Simon Abkarian,C\u00e9dric Klapisch,paris cat,"When Chloe (Garance Clavel), a young Parisian, decides to take a long-overdue vacation, she has to find someone to look after Gris-Gris, her beloved cat. Everyone, including her gay male roommate, refuses to help her, but she finally makes an arrangement with the elderly Madame Renée (Renée Le Calm), who often watches over other peoples' cats and dogs. However, when Chloe comes back, Madame Renée tells her that unfortunately the cat has been lost, and the unlucky owner goes on a search for her dear animal friend. While looking for the cat, she meets many colorful characters who populate the neighborhood.",No man. No job. No cat.
4610,1550,pieces of april,4.270596,6.4,64,Comedy Drama,Katie Holmes Derek Luke Patricia Clarkson Oliver Platt Alison Pill,Peter Hedges,sex thanksgiving road trip love independent film,"Quirky and rebellious April Burns lives with her boyfriend in a low-rent New York City apartment miles away from her emotionally distant family. But when she discovers that her mother has a fatal form of breast cancer, she invites the clan to her place for Thanksgiving. While her father struggles to drive her family into the city, April -- an inexperienced cook -- runs into kitchen trouble and must ask a neighbor for help.",She's the one in every family.
4611,162396,the big swap,0.627763,0.0,0,,Mark Adams Mark Caven Allison Egan Jackie Sawiris Kevin Howarth,Niall Johnson,,"In this British drama, Ellen (Sorcha Brooks) and Jack (Antony Edridge) recall a time when they traded partners, and their remarks set a partner-swapping party in motion among four other couples. As the long night's journey into sex progresses, various fears and anxieties surface. Shown at Montreal's 1997 World Film Festival and the 1997 San Sebastian Film Festival.",
4612,26518,old joy,1.6732080000000005,6.3,36,Drama,Daniel London Will Oldham Tanya Smith Robin Rosenberg Keri Moran,Kelly Reichardt,woman director,Two old pals reunite for a camping trip in Oregon's Cascade Mountains.,
4613,8942,wendy and lucy,0.713906,6.4,64,Drama,Michelle Williams Will Patton Will Oldham John Robinson,Kelly Reichardt,usa friendship survival scar family,"Wendy, a near-penniless drifter, is traveling to Alaska in search of work, and her only companion is her dog, Lucy. Already perilously close to losing everything, Wendy hits a bigger bump in the road when her old car breaks down and she is arrested for shoplifting dog food. When she posts bail and returns to retrieve Lucy, she finds that the dog is gone, prompting a frantic search for her pet.","On the long road, friendship is everything."
4614,68412,3 backyards,0.17817,4.8,4,Drama,Edie Falco Embeth Davidtz Elias Koteas Rachel Resheff Kathryn Erbe,Eric Mendelsohn,independent film,The story of three people from the same suburban town during the course of one curious autumn day.,
4615,2786,pierrot le fou,7.791898,7.6,127,Drama Thriller,Jean-Paul Belmondo Anna Karina Graziella Galvani Dirk Sanders Jimmy Karoubi,Jean-Luc Godard,paris painting independent film money bombing,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.",
4616,87943,sisters in law,0.025211,7.3,2,Documentary,,Kim Longinotto,woman director,"Set in Kumba in South West Cameroon Sisters in Law follows Adultery, Rape and Abuse cases led by a Female Judge.",
4617,73981,ayurveda: art of being,0.0558679999999999,5.5,3,Documentary,,Pan Nalin,philosophy india healing,"Ayurveda is a science of life and a healing art, where body, mind and spirit are given equal importance. This voyage of thousands of miles across India and abroad takes you on a unique poetic journey, where we encounter remarkable men of medicine or simply a villager who lives in harmony with nature. ""Hope is nature's way of enabling us to survive so that we can discover nature itself.""",
4618,91721,nothing but a man,0.008453,7.0,2,Drama,Ivan Dixon Abbey Lincoln Julius Harris Gloria Foster Martin Priest,Michael Roemer,,A proud black man and his school-teacher wife face discriminatory challenges in 1960s America.,
4619,118452,"first love, last rites",0.374291,3.0,1,Drama,Giovanni Ribisi Natasha Gregson Wagner Donal Logue Robert John Burke Jeannetta Arnette,Jesse Peretz,sex misfit boring,Joey and Sissel are two misfits spending most of their time together talking or having sex. Gradually and slowly their relationships are becoming boring for them.,
4620,47534,fighting tommy riley,0.045429,5.3,4,Action Adventure Drama,J.P. Davis Eddie Jones Christina Chambers Diane Tayler,Eddie O'Flaherty,boxer massage unrequited love locker room independent film,"An aging trainer and a young fighter, both in need of a second chance, team-up to overcome the demons of their past...and chase the dreams of their future.",
4621,40914,royal kill,1.088501,2.8,6,Action Thriller,Pat Morita Eric Roberts Gail Kim Lalaine Alexander Wraith,Babar Ahmed,bodyguard princess female assassin soldier heir,"A fearsome warrior from the Kingdom of Samarza arrives in America to assassinate a high school girl. The girl does not know it, but she is the last living heir to the Kingdom. A noble guard arrives in America to protect the young princess.",
4622,365052,the looking glass,0.062979,7.0,1,,Dorothy Tristan Jace Casey Jace Casey Harry Musselwhite Elizabeth Stenholt,John D. Hancock,,"Troubled 13-year-old Julie loses her mother and must go to Indiana to live with her grandmother Karen. A former star of stage and screen, Karen has the early stages of Alzheimer's and wants to pass on all she knows to her granddaughter before it's too late. Will their troubled relationship allow this to happen?",
4623,13282,death race 2000,6.473667,5.9,124,Action Comedy Science Fiction,David Carradine Simone Griffeth Sylvester Stallone Mary Woronov Roberta Collins,Paul Bartel,dystopia street race reality spoof,"In a boorish future, the government sponsors a popular, but bloody, cross-country race in which points are scored by mowing down pedestrians. Five teams, each comprised of a male and female, compete using cars equipped with deadly weapons. Frankenstein, the mysterious returning champion, has become America's hero, but this time he has a passenger from the underground resistance.",A Cross Country Road Wreck!
4624,250184,locker 13,1.905197,6.8,3,Horror Drama Thriller,Ricky Schroder Jon Gries Tatyana Ali Jason Marsden Rick Hoffman,Jason Marsden,terror anthology suspense,"The story of Skip, a young ex-convict who takes a position as a night janitor at an old-west theme park. His supervisor Archie, teaches him the ropes, but more importantly attempts to convey critical philosophical messages through a series of four stories: a down and out boxer is given the opportunity to become a real golden gloves killer; an assassin kidnaps three people in order to find out who hired him for his latest hit; a new recruit is initiated into a lodge of fez-wearing businessmen where hazing can take a malevolent turn; and a member of a suicide club introduces real fear into a man about to jump to his death.",
4625,426067,midnight cabaret,0.001389,0.0,0,Horror,Lisa Hart Carroll Michael Des Barres Paul Drake Laura Harrington Thom Mathews,Pece Dingo,,"A Broadway producer puts on a play with a Devil character in it. Soon the actors begin having nightmares, and events that are mentioned in the play really start happening.",The hot spot where Satan's waitin'.
4626,324352,anderson's cross,0.006323,0.0,0,Romance Comedy Drama,Joanna Cassidy Joyce Guy Bill Moseley Jerome Elston Scott Alan Blumenfeld,Jerome Elston Scott,coming of age,"Nick Anderson, Kevin Daniels, and Tracey Green do everything together. They are the best of friends, and yet they couldn't be more different. Neighbors from adolescence, they finish each other's thoughts and sentences, joys and pains, happiness and tears. Using Nick's house as their own members only clubhouse, they escape into their own world of contentment. Yet the inevitable intrusion of others tests their stability in ways never imagined.",Sometimes the boy next door is more than the boy next door...
4627,318040,bizarre,0.583446,6.2,11,Drama Romance,Pierre Prieur Adrian James Raquel Nave Rebekah Underhill Charlie Himmelstein,\u00c9tienne Faure,,"Maurice, a reticent young homeless man, somehow manages to get by in Brooklyn; he spends his nights in parked cars until he finds himself at Bizarre, an underground club renowned for its burlesque shows. Maurice is fascinated by the club’s playful revues celebrating self-determined sexuality and creative otherness, and the two female club owners both adore him. He soon becomes a part of their self-selected family, and begins to bond with introverted Luka. But Maurice turns his back on Luka’s growing affection. Running away from his true emotions he drifts aimlessly through the city. He tries to find his feet at a boxing club, where he meets Charlie. Unable to withstand the pressure of his repressed feelings, Maurice unleashes a mounting foment of emotions, pervaded by tenderness and menace.",
4628,27420,graduation day,1.452199,5.0,22,Horror,Christopher George Billy Hufsey Patch Mackenzie E. Danny Murphy E. J. Peaker,Herb Freed,slasher,"After a high school track runner, named Laura, suddenly dies from a heart attack after finishing a 30-second 200-meter race, a killer wearing a sweat suit and a fencing mask begins killing off her friends on the school track team one by one. The suspects include the track coach Michaels, Laura's sister Anne who arrives in town for the funeral, the creepy school principal Mr. Guglione, and Laura's strange boyfriend Kevin.",Some kids are dying to graduate...
4629,80468,some guy who kills people,2.733725,5.7,45,Comedy Horror Thriller,Kevin Corrigan Barry Bostwick Karen Black Leo Fitzpatrick Ariel Gade,Jack Perez,,"A former mental patient's repressed anger reaches the boiling point, leading him to embark on a mission of revenge against the thugs who once subjected him to severe physical and mental trauma.",Your number is up.
4630,84188,compliance,8.942203,6.3,221,Drama Thriller Crime,Ann Dowd Dreama Walker Pat Healy Philip Ettinger James McCaffrey,Craig Zobel,,"Sandra is the manager at a fast-food restaurant, and Becky is her teenaged counter girl who really needs the job. One stressful day, a police officer telephones and accuses Becky of stealing money from a customer’s purse, which Becky vehemently denies. Sandra, overwhelmed by her managerial responsibilities, complies with the officer’s orders to detain Becky, beginning a nightmare that tragically blurs the lines between expedience, prudence, legality and reason.",Power. Manipulation. Obedience.
4631,2255,chasing amy,20.601483,6.7,433,Comedy Drama Romance,Ben Affleck Joey Lauren Adams Jason Lee Dwight Ewell Jason Mewes,Kevin Smith,new jersey coming out love of one's life bisexuality menage a trois,"Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",It's not who you love. It's how.
4632,50035,lovely & amazing,1.45917,6.3,23,Comedy Drama Romance,Catherine Keener Brenda Blethyn Emily Mortimer Jake Gyllenhaal James Le Gros,Nicole Holofcener,woman director,Self-esteem and insecurity are at the heart of this comedy about the relationship between a mother and her three confused daughters.,
4633,300327,death calls,0.005883,0.0,0,,,,,"An action-packed love story on the Mexican border featuring oppression, revenge, reincarnation and rebirth.",
4634,14290,better luck tomorrow,3.877036,6.5,27,Crime Drama,Parry Shen Jason Tobin Sung Kang Karin Anna Cheung Roger Fan,Justin Lin,,A group of over-achieving Asian-American high school seniors enjoy a power trip when they dip into extra-curricular criminal activities.,Never underestimate an overachiever.
4635,29371,the incredibly true adventure of two girls in love,1.70819,5.7,13,Comedy Drama Romance,Laurel Holloman Maggie Moore Kate Stafford Nicole Ari Parker Toby Poser,Maria Maggenti,lesbian relationship independent film lesbian interest lgbt woman director,An adventurous love story between two young women of different social and economic backgrounds who find themselves going through all the typical struggles of a new romance.,
4636,44490,chuck & buck,0.812855,5.7,16,Comedy Drama,Mike White Chris Weitz Lupe Ontiveros Maya Rudolph Paul Weitz,Miguel Arteta,gay independent film mentally handicapped man,"Buck is a man-child who has lived his existence in a life of kindergarten collages and lollipops. Buck remembers his old childhood friend Chuck, with whom he feels a need to reconnect with after having invited him to his mother's funeral. Buck treks out to LA where Chuck, now a music record executive, is living his life. Buck ends up developing an obsession with Chuck and begins stalking him.",REMEMBER THOSE GAMES WE USED TO PLAY?
4637,32222,american desi,0.126304,5.0,4,Drama Comedy Romance,Kal Penn Purva Bedi Deep Katdare Ronobir Lahiri Rizwan Manji,Piyush Dinker Pandya,tradition indian lead roommate culture clash college,"This is a fun-loving romantic comedy reminiscent of the great teen films of the 80's.From Kris, an All-American boy from India, to Ajay, an Afro-Centric Hindu homeboy, to Farah, a devoutly religious but modern Muslim girl, 'American Desi' tells the story of a unique set of characters and their culture from a decidedly hip and youthful point of view.",
4638,378237,amidst the devil's wings,0.018087,0.0,0,Drama Action Crime,,,,"Prequel to ""5th of a Degree.""","Prequel to ""5th of a Degree."""
4639,431,cube,44.656151,6.9,1069,Thriller Science Fiction Mystery,Nicole de Boer Nicky Guadagni David Hewlett Andrew Miller Julian Richings,Vincenzo Natali,riddle autism claustrophobia maze prime number,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,Don't look for a reason... Look for a way out.
4640,76996,love and other catastrophes,0.619348,5.8,9,Comedy Romance,Matt Day Matthew Dyktynski Alice Garner Frances O'Connor Radha Mitchell,Emma-Kate Croghan,independent film woman director,A day in the life of two film-school students trying to find love and another house-mate.,
4641,51942,i married a strange person!,0.293649,7.5,12,Drama Comedy Animation,Charis Michelsen Tom Larson Richard Spore,Bill Plympton,,"A newlywed develops a strange lump on his neck that gives him the ability to transform people or objects at will. His wife is very upset. Meanwhile, the CEO of Smilecorp learns of this man and his ability and sees a way to achieve world domination if only the man can be taken alive. Animated movie by Bill Plympton.",
4642,1424,november,5.742359,4.9,11,Drama Mystery Thriller,Courteney Cox James Le Gros Michael Ealy Nora Dunn Nick Offerman,Greg Harrison,post traumatic stress  disorder photographer loss of lover professor trauma,"Sophie Jacobs is going through the most difficult time of her life. Now, she just has to find out if it's real.",
4643,60420,like crazy,21.825564,6.4,381,Drama Romance,Anton Yelchin Felicity Jones Jennifer Lawrence Charlie Bewley Alex Kingston,Drake Doremus,chair customs student visa parents blogger,"A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.",I Want You. I Need You. I Love You. I Miss You.
4644,325123,teeth and blood,0.055325,3.0,1,Horror,Glenn Plummer Michelle Van Der Water Danielle Vega Greg Eagles,,,"A beautiful diva is murdered on the set of horror director Vincent Augustine's latest film ""Chapel Blood."" Somewhere between the crime scene and the coroner's van, the body mysteriously disappears. Meanwhile, the city's supply of donated blood is being dangerously depleted. Suspecting a connection between the events, detectives Mike Hung and Sasha Colfax go undercover at the studio to investigate. Their attempt to crack the case quickly turns into a desperate battle for survival when they uncover an age-old war between rival vampire covens that threatens to consume humanity in a final, grisly assault of Teeth and Blood!",
4645,142132,sugar town,0.375423,5.5,2,Comedy,John Taylor Michael Des Barres Martin Kemp Jade Gordon Larry Klein,Allison Anders,woman director,"Look at the lives of struggling L.A. scene rock stars follows main character, Gwen, on her quest for the top. Working as an assistant to a film production designer, she tries to steal her boy friend who is a music producer by offering sexual favors. The producer meanwhile is trying to orchestrate a comeback for a former glam band comprised of Michael Des Barres, John Taylor and Martin Kemp. Rosanna Arquette plays the former movie star wife of the lead singer, who is fretting because she has just been offered the role as the mother of one of the new ingenious. Beverly D'Angelo also shows up as a millionairess who agrees to bankroll the group, but only if she gets a roll in the hay with the lead singer. All of the career problems, including drug proclivity, are represented in this film.",
4646,20520,the motel,0.120505,7.0,3,Drama Comedy,Jeffrey Chyau Sung Kang Jade Wu Samantha Futerman Alexis Chang,Michael Kang,,"Thirteen-year-old Ernest Chin lives and works at a sleazy hourly-rate motel on a strip of desolate suburban bi-way. Misunderstood by his family and blindly careening into puberty, Ernest befriends Sam Kim, a self-destructive yet charismatic Korean man who has checked in. Sam teaches the fatherless boy all the rites of manhood.",Out of Place in the Middle of Nowhere.
4647,109729,the canyons,6.978907,4.1,75,Thriller Drama,Lindsay Lohan James Deen Gus Van Sant Nolan Gerard Funk Amanda Brooks,Paul Schrader,sex adultery jealousy nudity seduction,"The discovery of an illicit love affair leads two young Angelenos on a violent, sexually charged tour through the dark side of human nature.",It's not the hills.
4648,78307,on the outs,0.4932229999999999,5.9,6,Drama,Judy Marte Paola Mendoza Flaco Navaja Dominic Col\u00f3n Edward O'Blenis,Lori Silverbush,prison drug dealer single mother teenage pregnancy woman director,"Follows the choices made by three young women - one a drug dealer, one an addict, one a pregnant teen - in Jersey City.",A drug dealer. An addict. A runaway. The story of 3 girls.
4649,12247,shotgun stories,5.251143,6.9,57,Drama Thriller,Michael Shannon Glenda Pannell Lynnsee Provence Douglas Ligon Barlow Jacobs,Jeff Nichols,brother brother relationship loss of father arkansas,"Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these brothers discover the lengths to which each will go to protect their family.",Two families. One feud. No going back.
4650,29917,exam,20.265518,6.6,523,Thriller Mystery,Luke Mably Adar Beck Chris Carey Gemma Chan Nathalie Cox,Stuart Hazeldine,gun room suspicion guard pill,The final candidates for a highly desirable corporate job are locked together in an exam room and given a test so simple and confusing that tension begins to unravel.,How far would you go to win the ultimate job?
4651,70687,the sticky fingers of time,0.130169,4.8,3,Science Fiction Drama,Terumi Matthews Nicole Zaray Belinda Becker James Urbaniak Thomas Pasley,Hilary Brougher,future bisexuality time travel woman director,"A 1950s author (Terumi Matthews) is transported to 1990s Brooklyn, where she meets a woman (Nicole Zaray) who reads about her life.",
4652,60463,sunday school musical,0.4604899999999999,5.5,4,Music,Chris Chatman Candise Lakota Krystle Connor Robert Acinapura Amy Ganser,Rachel Goldenberg,high school woman director,Two competing groups of high school students must rally together and enter a song and dance competition in order to save their church from closing.,
4653,46252,rust,0.399491,0.0,0,Drama,Corbin Bernsen Frank Gallacher Lloyd Warner Audrey Lynn Tennent,Corbin Bernsen,,"In the midst of a midlife crisis of faith, a man finds hope where he least expects it – his hometown. James Moore (Golden Globe nominee Corbin Bernsen) is a former pastor who returns home to discover a family new to the area has been killed in a mysterious fire, and his childhood friend is implicated in the murder. Convinced of his friend’s innocence, James sets out on a mission to find the truth… and in the process, rediscovers his own lost faith. An uplifting drama about faith, family, and the powerful ties that bind a community together.",
4654,24869,ink,5.217002,6.4,101,Action Fantasy,Chris Kelly Jessica Duffy Quinn Hunchar Jeremy Make Jennifer Batter,Jamin Winans,supernatural father daughter relationship incubus,"Invisible forces exert power over us in our sleep. A mercenary named Ink, on a literal nightmare mission, captures the spirit of 8-year-old Emma in the dream world. To save her, the dream-givers marshal all their resources, focusing on saving the soul of Emma's tragically broken father.",dreams
4655,77934,the christmas bunny,0.065103,5.7,7,Drama Family,Sophie Bolen Madeline Vail  Colby French Florence Henderson Charles Beale ,Tom Seidman ,,"The Christmas Bunny tells the story of a lonely foster child (Sophie Bolen) who finds a lost, injured rabbit in the woods on Christmas Eve. The rabbit is nursed back to health by The Bunny Lady (Florence Henderson), who runs a rabbit rescue in an old barn behind her Michigan farmhouse.",Everybody needs some bunny to love.
4656,34697,butterfly,1.063615,5.0,12,Crime Drama,Stacy Keach Pia Zadora Orson Welles Ed McMahon June Lockhart,Matt Cimber,nudity seduction,"Orson Welles, as judge Rauch, holds a lengthy trial against Jess Tyler, a caretaker deserted by his wife ten years before, who's accused of improper relations with his daughter Kady. Complications follows when Wash, father of Kady's baby, comes back to take her away.",A Controversial Thriller of Murder and Revenge.
4657,320435,undivided,0.010607,0.0,0,,,,,"UnDivided documents the true story of how a suburban church unites with at-risk Roosevelt High School to create a beautiful transformation for students, the school and the volunteers serving it.",
