3836,"i got the hook up Action Comedy Michael Martin  Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI. A truckload of cell phones... turns into a boatload of cash!"
3837,"she's the one Comedy Romance Edward Burns brother brother relationship taxi ex-girlfriend love of one's life bride Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry A romantic comedy about two brothers... and the one thing that came between them."
3838,"gods and monsters Drama Bill Condon gay film director dying and death biography homosexuality It's 1957, and Whale's heyday as the director of ""Frankenstein,"" ""Bride of Frankenstein"" and ""The Invisible Man"" is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever. "
3839,the secret in their eyes Crime Drama Mystery Romance Juan Jos\u00e9 Campanella rape secret writing homicide kidnapping A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later. 
3840,train Horror Thriller Gideon Raff  This new Train tells the tale of an American wrestling team who board a train that just so happens to be used as a supermarket for organ harvesters. You're in for a hell of a ride.
3841,evil dead ii Horror Comedy Fantasy Sam Raimi deer blood splatter tape recorder chainsaw spirit Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body. The Sequel To The Ultimate Experience In Grueling Terror
3842,"pootie tang Action Comedy Louis C.K. ladykiller musical belt police officer drug lord Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime. Too cool for words."
3843,"sharknado TV Movie Horror Anthony C. Ferrante california helicopter beach tornado hurricane A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia Enough said!"
3844,"the other conquest Drama Foreign Salvador Carrasco female nudity pagan aztec indian The film is a drama about the aftermath of the 1520s Spanish Conquest of Mexico told from the perspective of the indigenous Aztec people. It explores the social, religious, and psychological changes brought about by a historical process of colonization that both defined the American continent and is also highly reminiscent of today’s neocolonialism. The spirit of a people can never be conquered."
3845,"troll hunter Fantasy Horror Andr\u00e9 \u00d8vredal hunter mountains wilderness adventure forest A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter. You believe it when you see it!"
3846,"ira & abby Comedy Romance Robert Cary independent film A neurotic, young psychology student, with low self-esteem, has a chance encounter with a free-spirited, extremely gregarious woman who works at the Paris Health Club in New York City, and who suggests that they immediately get married to see how it will work out. Both of the student's parents are analysts, and they provide the happy couple with a gift certificate for a year of marriage counseling as a wedding present. First comes love, then comes marriage, then comes therapy."
3847,"winter passing Comedy Drama Adam Rapp independent film book editor Actress Reese Holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. Returning to Michigan, Reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being. Sometimes you go looking for something you want. . . and find what you need."
3848,d.e.b.s. Action Angela Robinson coming out covert operation lesbian female protagonist in the closet The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice. Evil is so totally busted!
3849,"the masked saint Crime Action Warren P. Sonoda pastor based on true story wrestler The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor. "
3850,the betrayed Crime Drama Mystery Thriller Amanda Gusack kidnapping revelation murder theft trust Kidnappers force a young mother (Melissa George) to recover money stolen by her shady husband (Christian Campbell). What she doesn't know could kill her.
3851,"taxman Action Crime Comedy Thriller Avi Nesher machinegun tax inspector wedding party After a homocide that the police believe is over gasoline theft, a tax investigator discovers the Russian mafia is involved and that they are stealing millions in gasoline tax money. Only one rookie cop is willing to believe him and together they must get the evidence they need or die trying. In life only two things are certain, death and taxes."
3852,"the secret Drama Nick Murphy  miniseries The Secret is the story of a real-life double murder. James Nesbitt plays Colin Howell, a respectable dentist and pillar of the community, who became a killer in partnership with a Sunday school teacher, Hazel Buchanan, played by Genevieve O'Reilly. "
3853,"2:13 Horror Thriller Mystery Charles Adelman thriller forensic A police profiler has just returned from psychiatric leave only to find that he is caught up in a serial killer's rampage. Fighting to keep buried the trauma of his childhood, he must confront the all too-familiar flesh masks that the killer leaves on the faces of his victims. He must face his own demons along with the killer to save his small eroding existence. Killers Are Not Born ... They Are Made"
3854,"batman: the dark knight returns, part 2 Action Animation Jay Oliva dc comics future joker robin based on graphic novel Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman. Justice Returns... Vengeance Returns... Redemption Comes to Gotham."
3855,"time to choose Documentary Charles Ferguson climate change documentary Academy Award® winning director Charles Ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on. Climate change for good."
3856,"in the name of the king iii Action Adventure Drama Fantasy Uwe Boll based on video game Hazen Kaine, an American contract killer living in Sofia, Bulgaria, gets more than he bargains for when he enters into a contract with the mob. One last job before he gets out and starts a new life for himself. The targets: the three children of royal billionaire Andon Dupont. Seems simple enough, or so he thought. Hazen apprehends the children, and before he can blink an eye, a simple necklace worn by one of the children sends his life spiraling back to medieval times. Now completely out of his element, Hazen fights for his life as he tries to escape a medieval army and a fierce fire-breathing dragon. "
3857,"wicked blood Action Drama Thriller Mark Young  Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization. The Ultimate Endgame"
3858,"stranded Drama Daniel Petrie, Jr. revenge murder u.s. marine After the brutal murder of his beloved brother, a small-town surfer seeks revenge against the gang of merciless thugs he holds responsible. However, when another tragedy brings him face to face with the consequences of his actions, he must seek forgiveness from the very people he despises most. Revenge comes at a price."
3859,"lords of london Crime Mystery Thriller Antonio Simoncini wife husband relationship gangster mysterious killer Tony is a notorious gangster with a big problem. He has woken up in an abandoned farmhouse, with blood on his shirt, and no memory of how he got there. He stumbles into a small town and discovers he’s in an Italian village that seems to be lost in time. In this city, crime is a family business."
3860,"high anxiety Comedy Music Mel Brooks industrialist vertigo hitman lighthouse spoof Dr. Richard Thorndyke arrives as new administrator of the Psychoneurotic Institute for the Very, VERY Nervous to discover some suspicious goings-on. When he's framed for murder, Dr. Thorndyke must confront his own psychiatric condition, ""high anxiety,"" in order to clear his name. The Master of Comedy takes on The Master of Suspense!"
3861,"march of the penguins Documentary Family Luc Jacquet parents kids relationship penguin brood autonomy egg Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth. In the harshest place on Earth, love finds a way."
3862,margin call Thriller Drama J.C. Chandor capitalism brokerage wall street downsizing financial crisis A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis. Be first. Be smarter. Or cheat.
3863,"august Drama Eldar Rapaport drama romance gay relationship August tells the story of two former lovers, Troy and Jonathan, who reunite after a long ago painful breakup. After spending several years in Spain, Troy returns to Los Angeles and decides to phone Jonathan and meet for coffee. A seemingly innocent rendezvous turns into an attempt to revive passions past. Only this time it's not that simple as Jonathan has a new beau, Raul, and is trying to make the right decision a second time around. "
3864,choke Comedy Drama Clark Gregg strip club alzheimer sex addiction A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death. From the author of Fight Club
3865,"whiplash Drama Damien Chazelle jazz obsession conservatory music teacher new york city Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity. The road to greatness can take you to the edge."
3866,"city of god Drama Crime Fernando Meirelles male nudity street gang brazilian photographer 1970s Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom. If you run you're dead... if you stay, you're dead again. Period."
3867,"human traffic Comedy Drama Justin Kerrigan sex salesclerk fast food restaurant boredom relationship problems All that exists now is clubs, drugs, pubs and parties. I've got 48 hours off from the world, man I'm gonna blow steam out of my head like a screaming kettle. I'm gonna talk cods hit to strangers all night. I'm gonna lose the plot on the dance floor, the free radicals inside me are freaking man!  Tonight I'm Jip Travolta, I'm Peter Popper, I'm going to Never Never Land with my chosen family, man. We're going to get more spaced out than Neil Armstrong ever did.  Anything could happen tonight, you know? This could be the best night of my life! I've got 73 quid in my back burner. I'm gonna wax the lot, man.  The milky bars are on me! Yeah! The Weekend has Landed!"
3868,"to write love on her arms Drama Music Nathan Frankowski depression biography drug The story follows 19-year-old Renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. But Renee’s life is that of a darker tale: she’s a young woman battling addiction, depression and self-injury. In a creative blend of artistic fantasy balanced with harsh reality, the movie follows Renee on her courageous journey towards recovery. Based on the True Story that started a Global Movement."
3869,the dead girl Mystery Drama Crime Thriller Karen Moncrieff prostitute fire newspaper independent film woman director The clues to a young woman's death come together as the lives of seemingly unrelated people begin to intersect. One life ends. Seven others begin.
3870,"the hunt Drama Thomas Vinterberg father son relationship denmark lie pedophilia kindergarten A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie. The lie is spreading."
3871,"a christmas story Comedy Family Bob Clark holiday nostalgia young boy bb gun essay The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s. Peace, Harmony, Comfort and Joy... Maybe Next Year."
3872,"bella Drama Romance Alejandro Monteverde waitress beach independent film soccer girl An international soccer star is on his way to sign a multimillion dollar contract when something happens that brings his career to an abrupt end. A beautiful waitress, struggling to make it in New York City, discovers something about herself that she's unprepared for. In one irreversible moment, their lives are turned upside down. One person can change your life forever"
3873,"class of 1984 Action Drama Horror Crime Thriller Mark L. Lester usa female nudity detective music teacher nudity Andy is a new teacher at a inner city high school that is like nothing he has ever seen before. There is metal detectors at the front door and everything is basically run by a tough kid named Peter Stegman. Soon, Andy and Stegman become enemies and Stegman will stop at nothing to protect his turf and drug dealing business. Class of 1984. Is this the future?"
3874,"the opposite sex Comedy Jonathan Silverman bet divorce gender battle of the sexes life competition A Bet's A Bet tells the story of Vince, New England's most successful divorce attorney. To Vince, life is one big competition, and losing is unacceptable. This also applies in his dating life with his love 'em and leave 'em approach. Then Vince meets Jane, who is beautiful, successful and also extremely driven. Together they enter into a series of entertaining wagers with each other where the winner gets to decide the fate of the loser. After all, ""A Bet's a Bet!"" A battle of the sexes, winner takes all."
3875,"dreaming of joseph lees Romance Drama Eric Styles lust love crime Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him. "
3876,the class Drama Laurent Cantet paris socially deprived family literature illegal immigration immigrant Teacher and novelist François Bégaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood. The dynamics of a multicultural class and its teacher will enlighten.
3877,rosemary's baby Horror Drama Mystery Roman Polanski anti-christ contemporary setting laundry occult demonic possession A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors. Pray for Rosemary's Baby
3878,"the man who shot liberty valance Western John Ford gunslinger showdown funeral legend to shoot dead A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed. Together For The First Time - James Stewart - John Wayne - in the masterpiece of four-time Academy Award winner John Ford"
3879,"adam Drama Romance Max Mayer children's book asperger's syndrome electrical engineer asperger's Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth. A story about two strangers. One a little stranger than the other..."
3880,"maria full of grace Drama Thriller Crime Joshua Marston individual new york adolescence colombia drug traffic A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family. Based on 10,000 true stories."
3881,"beginners Drama Romance Comedy Mike Mills gay loss of mother secret coming out loss of father A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover. This is what love feels like."
3882,feast Action Comedy Horror John Gulager monster pub duringcreditsstinger Patrons locked inside of a bar are forced to fight monsters. 
3883,"animal house Comedy John Landis sex nudity college fraternity gross out comedy At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him. It was the Deltas against the rules... the rules lost!"
3884,"goldfinger Adventure Action Thriller Guy Hamilton secret organization secret intelligence service nuclear radiation fort knox aston martin Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy. Everything he touches turns into excitement!"
3885,"antiviral Science Fiction Horror Brandon Cronenberg injection celebrity satire near future metamorphosis After becoming infected with the virus that killed superstar Hannah Geist, Syd March must unravel the mystery surrounding her death to save his own life . What If You Could Feel Like They Do ..."
3886,"it's a wonderful life Drama Family Fantasy Frank Capra holiday angel based on novel bank suicide attempt George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin. It's a wonderful laugh! It's a wonderful love!"
3887,"trainspotting Drama Crime Danny Boyle london england alcohol sex based on novel drug addiction Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends. Choose life."
3888,"the original kings of comedy Comedy Spike Lee  The Original Kings of Comedy achieves the seemingly impossible task of capturing the rollicking and sly comedy routines of stand-up and sitcom vets Steve Harvey, D.L. Hughley, Cedric the Entertainer, and Bernie Mac and the magic of experiencing a live concert show. Director Spike Lee and his crew plant a multitude of cameras in a packed stadium and onstage (as well as backstage, as they follow the comedians) to catch the vivid immediacy of the show, which is as much about the audience as it is about the jokes. We Got Jokes"
3889,"paranormal activity 2 Horror Thriller Tod Williams ouija board haunting demonic possession found footage duringcreditsstinger Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real. In 2009 you demanded it. Nothing can prepare you for what's next."
3890,"waking ned Comedy Romance Kirk Jones false identity beguilement lottery village jackpot When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money. How far would you go to win a fortune!"
3891,"bowling for columbine Documentary Michael Moore usa canada gun homicide to shoot dead Why do 11,000 people die in America each year at the hands of gun violence? Talking heads yelling from every TV camera blame everything from Satan to video games. But are we that much different from many other countries? What sets us apart? How have we become both the master and victim of such enormous amounts of violence? This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old, Bowling for Columbine is a journey through America, through our past, hoping to discover why our pursuit of happiness is so riddled with violence. One nation under the gun."
3892,coming home Drama Zhang Yimou arranged marriage labor camp Lu and Feng are a devoted couple forced to separate when Lu is arrested and sent to a labor camp as a political prisoner during the Cultural Revolution. He finally returns home only to find that his beloved wife no longer remembers him. 
3893,"a nightmare on elm street part 2: freddy's revenge Horror Jack Sholder gay dancing fire diary nightmare A new family moves into the house on Elm Street, and before long, the kids are again having nightmares about deceased child murderer Freddy Krueger. This time, Freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear. Someone is coming back to Elm Street!"
3894,"a room with a view Drama Romance James Ivory kiss bed and breakfast place florence When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans? "
3895,"the purge Science Fiction Horror Thriller James DeMonaco dystopia barricade home invasion constitutional convention legalized murder Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion. One night a year, all crime is legal."
3896,"sinister Horror Thriller Mystery Scott Derrickson drowning pennsylvania child murderer car set on fire murder Found footage helps a true-crime novelist realize how and why a family was murdered in his new home, though his discoveries put his entire family in the path of a supernatural entity. Once you see him, nothing can save you."
3897,"martin lawrence live: runteldat Comedy Martin Lawrence daily life scandal growing up divorce The controversial bad-boy of comedy delivers a piercing look at his life, lifting the metaphorical smokescreen that he feels has clouded the public view, commenting on everything from the dangers of smoking to the trials of relationships, and unleashing a nonstop litany of raucous anecdotes, stinging social commentary and very personal reflections about life. "
3898,"cat on a hot tin roof Drama Romance Richard Brooks individual suicide southern usa adultery mississippi Brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, Maggie. His reunion with his father, Big Daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son. Just one pillow on her bed ... and just one desire in her heart!"
3899,"beneath the planet of the apes Adventure Science Fiction Mystery Ted Post mutant dystopia survivor astronaut ape Astronaut Brent is sent to rescue Taylor but crash lands on the Planet of the Apes, just like Taylor did in the original film. Taylor has disappeared into the Forbidden Zone so Brent and Nova try to follow and find him. He discovers a cult of humans that fear the Apes' latest military movements and finds himself in the middle. Tension mounts to a climactic battle between ape and man deep in the bowels of the planet. An army of civilized apes...A fortress of radiation-crazed super humans...Earth's final battle is about to begin - Beneath the atomic rubble of what was once the city of New York!"
3900,"air bud Comedy Family Drama Charles Martin Smith clown golden retriever dog actor A young boy and a talented stray dog with an amazing basketball playing ability become instant friends. Rebounding from his father's accidental death, 12-year-old Josh Framm moves with his family to the small town of Fernfield, Washington. The new kid in town, Josh has no friends and is too shy to try out for the school basketball team. Instead he prefers to practice alone on an abandoned court, he befriends a runaway golden retriever named Buddy. Josh is amazed when he realizes that Buddy loves basketball...that is playing basketball...and he is GOOD! Josh eventually makes the school team and Buddy is named the Team Mascot. Josh and Buddy become the stars of halftime. Buddy's half-time talent draws media attention. Unfortunately, when Buddy's mean former owner, Norm Snively, comes along with a scheme to cash in on the pup's celebrity, it looks like they are going to be separated. He Sits. He Stays. He Shoots. He Scores."
3901,"pokémon: spell of the unknown Adventure Fantasy Animation Action Family Michael Haigney mountains mountain village friendship based on tv series young boy When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei! Pokémon: Spell of the Unknown"
3902,"friday the 13th part vi: jason lives Horror Mystery Thriller Tom McLoughlin lightning cemetery mask slasher jason vorhees As a child, Tommy killed mass-murderer Jason. But now, years later, he is tormented by the fear that maybe Jason isn’t really dead. Determined to finish off the infamous killer once and for all, Tommy and a friend dig up Jason’s corpse in order to cremate him. Unfortunately, things go seriously awry, and Jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. Now it’s up to Tommy to stop the dark, devious and demented deaths that he unwittingly brought about. Kill or be killed!"
3903,"the bridge on the river kwai Drama History War David Lean japan resistance japanese river prisoners of war The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans. It spans a whole new world of entertainment!"
3904,"spaced invaders Comedy Family Science Fiction Patrick Read Johnson alien martian misunderstanding greedy developer A crew of Martians overhears a radio broadcast of Orson Welles' ""War of the Worlds"" coming from Earth, and, thinking the Martian fleet is attacking Earth, they land their broken-down ship in a backwater mid-American town. As luck would have it, they land on Halloween and get mistaken for trick-or-treaters. Comedy ensues as the Martians try to get taken seriously. "
3905,family plot Comedy Crime Thriller Alfred Hitchcock fortune teller kidnapping false identity heir spiritualist Lighthearted suspense film about a phony psychic/con artist and her taxi driver/private investigator boyfriend who encounter a pair of serial kidnappers while trailing a missing heir in California. There’s no body in the family plot.
3906,"the apartment Comedy Drama Romance Billy Wilder new york new year's eve lovesickness age difference suicide attempt Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve. Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!"
3907,"jason goes to hell: the final friday Fantasy Horror Thriller Adam Marcus male nudity female nudity waitress camping nudity Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed. Evil has finally found a home."
3908,torn curtain Mystery Thriller Alfred Hitchcock cold war east germany An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the West. It tears you apart with suspense!
3909,"dave chappelle's block party Comedy Documentary Music Michel Gondry black people hip-hop block party megaphone classroom The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio man’s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax. "
3910,"slow west Romance Thriller Western John Maclean fire bounty hunter shotgun horseback riding horse In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated. Wanted Dead or Dead"
3911,"krush groove Drama Music Romance Michael Schultz  Russell Walker is a young, successful manager of rap performers, handling acts for the Krush Groove label, including Run-DMC and The Fat Boys. When Run-D.M.C. has a hit record and Russell needs more money to press more copies, he borrows it from a street hustler and soon regrets his decision. It's chillin'!"
3912,"next day air Action Comedy Crime Benny Boom duringcreditsstinger Two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes ten people's lives forever. "
3913,elmer gantry Drama Richard Brooks evangelist revivalism An ex-football player becomes a popular evangelist in the 1920s Midwest. If there was a dollar to be made - Gantry would make it... If there was a soul to be saved - Gantry would save it...
3914,"judgment at nuremberg Drama History Stanley Kramer judge concentration camp world war ii nazis court case In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner. The event the world will never forget"
3915,"trippin' Comedy Romance David Raynr high school prom Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real. He's a legend in his own mind."
3916,"red river Western Howard Hawks texas dangerous kansas cattle drive revenge Dunson is driving his cattle to Red River when his adopted son, Matthew, turns against him. Big as the men who faced this challenge! Bold as the women who loved them!"
3917,phat girlz Comedy Romance Nnegest Likk\u00e9 woman director Two plus-sized ladies meet the men of their dreams in the most unexpected of ways. 
3918,before midnight Romance Drama Richard Linklater hotel airport hotel room greece dream We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna. Everything's better with maturity.
3919,"teen wolf too Comedy Fantasy Family Christopher Leitch werewolf teenager Although awkward college student Todd Howard is particularly adept at science, he's paying for school with an athletic scholarship that he will lose should he not fare well in an upcoming boxing tournament. Luckily for Todd, he has inherited the same family curse that once turned his cousin into a werewolf. As he transforms into the hairy, fanged, howling monster, he finds both his physical agility and his popularity skyrocketing -- but at what cost? High school was easy. But college is a whole different ANIMAL."
3920,"phantasm ii Action Horror Science Fiction Thriller Don Coscarelli portal undertaker evil tall man sentinals Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does. The ball is back!"
3921,"woman thou art loosed Drama Michael Schultz independent film An adaptation of Bishop T.D. Jakes' self-help novel, chronciling a woman's struggle to come to terms with her legacy of abuse, addiction and poverty. "
3922,"real women have curves Comedy Drama Patricia Cardoso independent film woman director There's more to Ana Garcia than meets the eye. Should she leave home, go to college and experience life? Or stay home, get married, and keep working in her sister’s struggling garment factory? It may seem like an east decision, but for 18 year-old Ana, every choice she makes this summer will change her life. At home, she is bound to a mother who wants her to become someone she's not. But at school, she's encouraged by a teacher who sees her potential and adored by a boyfriend who loves her for who she is. Right now, Ana may be making clothes for less shapely women. But she's about to discover that real women take chances, have flaws, embrace life, and above all, have curves! "
3923,"water Drama Foreign Romance Deepa Mehta site of pilgrimage widow varanasi hinduism child bride The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of Mahatma Gandhi. "
3924,"east is east Comedy Damien O'Donnell islam hippie father son relationship muslim jealousy In 1971 Salford fish-and-chip shop owner George Khan expects his family to follow his strict Pakistani Muslim ways. But his children, with an English mother and having been born and brought up in Britain, increasingly see themselves as British and start to reject their father's rules on dress, food, religion, and living in general. A comedy of families, a chip shop... and a very randy dog."
3925,"whipped Comedy Romance Peter M. Cohen independent film diner dating masturbation Three to one may sound like fairly good odds, but it depends on the game. When the ""one"" is one very irresistible woman and the ""three"" are three hopelessly smitten guys, the deck is pretty stacked. In the battle of the sexes, the first rule is to never underestimate the power of a woman. Never underestimate the power of a woman."
3926,"kama sutra - a tale of love Drama History Romance Mira Nair poetry eroticism woman director Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact. "
3927,"please give Comedy Drama Nicole Holofcener suicide new york infidelity cancer independent film In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns. "
3928,willy wonka & the chocolate factory Family Fantasy Mel Stuart chocolate factory worker based on novel candy tv addicted person Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers? It's Scrumdiddlyumptious!
